Id,Predicted
6415,0.16874183823059674
6435,0.1695988122141791
6436,0.22630152954028018
6437,0.2003680751292935
6442,0.14629222667656488
6450,0.043591972328246145
6464,0.14056754811598518
6468,0.05431877990500277
6469,0.14593670545803347
6470,0.12413816158105946
6486,0.1796860242343517
6490,0.13333852337331004
6495,0.18566402083858408
6502,0.09529610859908473
6508,0.003098893175174285
6534,0.13217049035098918
6539,0.14463082068990915
6541,0.16874974937308723
6544,0.10986591580414108
6552,0.12723100109557528
6553,0.12916679838695472
6554,0.1558836191946684
6562,0.03839147922181903
6568,0.15198830386375523
6569,0.15680869459843216
6571,0.13335679846783674
6574,0.18534930286215426
6605,0.19532465679415156
6607,0.14646804978706415
6612,0.2241056256055517
6621,0.17053623495562853
6625,0.08704110463313376
6632,0.10732839447595238
6633,0.1780617811393455
6641,0.14123829939421584
6643,0.08654575247949708
6655,0.17095589799608102
6660,0.16778301258699657
6665,0.13245102050481355
6675,0.09607853010769284
6677,0.16837392340660587
6682,0.210727557743638
6688,0.17374518098756017
6695,0.14688916412054273
6705,0.09334112206878956
6727,0.12520419042801378
6730,0.1219638997173468
6746,0.1766152396019014
6748,0.17509074317322712
6753,0.1709548666752458
6755,0.1740930265548843
6758,0.12827226515258183
6763,0.06612430039233697
6766,0.04503386822052917
6790,0.16971729441797698
6791,0.05542010941612091
6793,0.14848678704483997
6819,0.1125791914080887
6821,0.06125891968335961
6824,0.8037218680165855
6851,0.20206709369126596
6852,0.17292176782744817
6855,0.1321306695807485
6856,0.18585379496734866
6857,0.11111067142546435
6859,0.1618666696830759
6861,0.13216422058469093
6866,0.14918072678361904
6868,0.15963323507003097
6871,0.14011761842954476
6872,0.16855777143785797
6875,0.12192127388747974
6877,0.0734682947720498
6878,0.14733583212761797
6887,0.16016547184476554
6908,0.15607252619215123
6913,0.04233872237094778
6922,0.1301320729641607
6923,0.12970202492668914
6926,0.09931886110694726
6932,0.10525332584094907
6934,0.2394157617036289
6938,0.13380602413776024
6942,0.16394169577211476
6948,0.06466693696206495
6956,0.1879294745444411
6959,0.5705755691580398
6962,0.06902946511107591
6969,0.11953012191550264
6970,0.14025371550445712
6984,0.10265550406528366
7001,0.12454262863772526
7035,0.15669066568630718
7037,0.04364359477228396
7046,0.2558560906037876
7049,0.142969662162619
7050,0.09275460486023944
7051,0.03474849639775011
7067,0.14734946823333805
7072,0.10974146187230502
7085,0.14409981711511027
7087,0.13396302600434457
7088,0.1550858381978938
7091,0.1389170910331585
7096,0.1467327063579382
7100,0.13623318273175475
7110,0.15386993929418502
7115,0.18280749820271402
7119,0.16465597584003389
7122,0.2729297650589405
7129,0.04249802639760164
7139,0.0876655965873456
7147,0.12025720738545324
7151,0.15242521227004108
7164,0.10695894185678369
7167,0.1370332000499349
7168,0.12630113156344364
7171,0.13746041511279283
7172,0.05488927950164816
7181,0.06174571682147735
7187,0.04838939352441787
7195,0.1506826710596501
7199,0.12358297920051878
7200,0.1283006293481377
7201,0.1649428962120531
7202,0.15598892441031376
7209,0.16720209210818457
7219,0.10196050541920143
7221,0.19281916352698775
7230,0.14076919535892704
7242,0.13986308019208743
7250,0.10762788302262487
7253,0.1536418951304195
7255,0.1625260368338983
7264,0.05257491857870642
7277,0.04703561837433444
7279,0.18680225949608129
7286,0.17618520602299562
7292,0.10910719242526944
7294,0.10995985274590675
7295,0.09592854224128647
